infector,contactee,lambda,infector_index,contactee_index,unique_contact_probability,seed,matrix_index
P111,P048,0.028295515756661584,110,47,0.027898946827794147,123,0
P112,P048,0.1565927122259554,111,47,0.1449477597685288,123,0
P113,P048,0.025066429564828963,112,47,0.024754875232778195,123,0
P114,P048,0.07764751278058059,113,47,0.07470947784879589,123,0
P115,P048,0.0,114,47,0.0,123,0
P116,P048,0.0,115,47,0.0,123,0
P117,P048,0.0,116,47,0.0,123,0
P118,P048,0.0,117,47,0.0,123,0
P119,P048,0.0,118,47,0.0,123,0
P120,P048,0.0,119,47,0.0,123,0
C001,P048,0.037675034481869936,120,47,0.03697415976115748,123,0
C002,P048,0.029534700841927372,121,47,0.029102813893147506,123,0
C003,P048,0.0542429579655148,122,47,0.05279805171474261,123,0
C004,P048,0.09890050953443229,123,47,0.09416717472991665,123,0
C005,P048,0.23552048228652742,124,47,0.20984052142977982,123,0
C006,P048,0.03324306917404384,125,47,0.0326965906294604,123,0
C007,P048,0.10535004902742875,126,47,0.09999057998334437,123,0
C008,P048,0.07764751278058059,127,47,0.07470947784879589,123,0
C009,P048,0.07575733629675965,128,47,0.07295886149740549,123,0
C010,P048,0.02928698664080301,129,47,0.02886227908160277,123,0
C011,P048,0.020078154463783717,130,47,0.01987793060145082,123,0
C012,P048,0.018326362932202345,131,47,0.018159456295461562,123,0
C013,P048,0.019828086336444364,132,47,0.01963280266292744,123,0
C014,P048,0.0597852606469058,133,47,0.05803321079369883,123,0
C015,P048,0.09403590961257641,134,47,0.0897499250736622,123,0
C016,P048,0.0602657514932572,135,47,0.05848570849427215,123,0
C017,P048,0.025066429564828963,136,47,0.024754875232778195,123,0
C018,P048,0.294615393105239,137,47,0.25518200547865033,123,0
C019,P048,0.2205938023055245,138,47,0.19795759809344204,123,0
C020,P048,0.030029945233166565,139,47,0.02958352623416627,123,0
C021,P048,0.018576806827759453,140,47,0.01840532147704077,123,0
C022,P048,0.04964125140422213,141,47,0.048429262059785816,123,0
C023,P048,0.16138010675139683,142,47,0.14903144926645295,123,0
C024,P048,0.06074601157902907,143,47,0.058937771666028316,123,0
C025,P048,0.07623021547013992,144,47,0.07339713631098732,123,0
C026,P048,0.03496894604351471,145,47,0.03436459740826037,123,0
C027,P048,0.06863718308474309,146,47,0.06633463177762655,123,0
C028,P048,0.2269165986658592,147,47,0.20301275068173197,123,0
C029,P048,0.033983095452235934,148,47,0.0334121557702195,123,0
C030,P048,0.049883975137715385,149,47,0.04866020283344441,123,0
C031,P048,0.0559329998042552,150,47,0.054397510680092354,123,0
C032,P048,0.057620190219925635,151,47,0.05599157701224755,123,0
C033,P048,0.009521075851718167,152,47,0.009475893916275346,123,0
C034,P048,0.005216084082343021,153,47,0.005202503937751124,123,0
C035,P048,0.019577955659394686,154,47,0.019387552081031934,123,0
C036,P048,0.05133908162741533,155,47,0.05004349688206289,123,0
C037,P048,0.0759938038352886,156,47,0.07317805071695327,123,0
C038,P048,0.025315191336960818,157,47,0.02499744876551635,123,0
C039,P048,0.18158103272199194,158,47,0.16604933472699435,123,0
C040,P048,0.03742932881856497,159,47,0.03673750978637291,123,0
C041,P048,0.044042282947101774,160,47,0.04308650450508411,123,0
C042,P048,0.04061880310190981,161,47,0.03980491641940498,123,0
C043,P048,0.04964125140422213,162,47,0.048429262059785816,123,0
C044,P048,0.08868072092066583,163,47,0.08486228873884005,123,0
C045,P048,0.09124547637384983,164,47,0.0872063858713098,123,0
C046,P048,0.017323959656877306,165,47,0.01717476267100071,123,0
C047,P048,0.21361284256667168,166,47,0.1923389835338828,123,0
C048,P048,0.013807614080919796,167,47,0.013712726204722303,123,0
C049,P048,0.04672396193085453,168,47,0.04564920161395103,123,0
C050,P048,0.03274941390286469,169,47,0.03221895831944099,123,0
C051,P048,0.014562158306211563,170,47,0.014456642877333614,123,0
C052,P048,0.03988367296451575,171,47,0.03909878855955218,123,0
C053,P048,0.020078154463783717,172,47,0.01987793060145082,123,0
C054,P048,0.046480469880463386,173,47,0.04541679648800745,123,0
C055,P048,0.06505800457467319,174,47,0.06298688924588425,123,0
C056,P048,0.20263262345823263,175,47,0.18342182200547885,123,0
C057,P048,0.0597852606469058,176,47,0.05803321079369883,123,0
C058,P048,0.02307410447532539,177,47,0.022809933067098997,123,0
C059,P048,0.029039211062148806,178,47,0.02862162505798549,123,0
C060,P048,0.049883975137715385,179,47,0.04866020283344441,123,0
C061,P048,0.047454082553735615,180,47,0.04634573850439927,123,0
C062,P048,0.0,181,47,0.0,123,0
C063,P048,0.0,182,47,0.0,123,0
C064,P048,0.0,183,47,0.0,123,0
C065,P048,0.0,184,47,0.0,123,0
C066,P048,0.0,185,47,0.0,123,0
P001,P049,0.14145005442366643,0,48,0.13190146781634815,123,0
P002,P049,0.21265342674259255,1,48,0.19156372893789697,123,0
P003,P049,0.11333262772073628,2,48,0.1071463771481802,123,0
P004,P049,0.007719920498319085,3,48,0.007690198445210128,123,0
P005,P049,0.03530041570706257,4,48,0.0346846232079151,123,0
P006,P049,0.4018438155854112,5,48,0.33091476178367685,123,0
P007,P049,0.010977118496076214,6,48,0.010917089779061917,123,0
P008,P049,0.05993122854231242,7,48,0.058170697668883165,123,0
P009,P049,0.27841129983212826,8,48,0.24301459049498086,123,0
P010,P049,0.03257634619188315,9,48,0.032051452175291706,123,0
P011,P049,0.04791553492299162,10,48,0.046785703003680124,123,0
P012,P049,0.08050909235913764,11,48,0.0773534854878486,123,0
P013,P049,0.35174214815297283,12,48,0.29653851256352537,123,0
P014,P049,0.041627867837226606,13,48,0.04077332674074785,123,0
P015,P049,0.05904611150193988,14,48,0.05733669946570552,123,0
P016,P049,0.05948876795114485,15,48,0.057753883113787596,123,0
P017,P049,0.7614288031773512,16,48,0.5330012991287331,123,0
P018,P049,0.7464011893913254,17,48,0.5259304269119985,123,0
P019,P049,0.2137919086278932,18,48,0.19248359526299086,123,0
P020,P049,0.11542723049515716,19,48,0.10901459355507792,123,0
P021,P049,0.17354796148193907,20,48,0.15932316991164308,123,0
P022,P049,0.351081119665923,21,48,0.2960733507551223,123,0
P023,P049,0.03030060602190045,22,48,0.029846144380535455,123,0
P024,P049,0.2655290811765665,23,48,0.23319985688897327,123,0
P025,P049,0.021145499100658785,24,48,0.02092350054470893,123,0
P026,P049,0.04072639363715976,25,48,0.039908218765114745,123,0
P027,P049,0.20426471822755357,26,48,0.18475346799670112,123,0
P028,P049,0.016998196524570505,27,48,0.01685454228801264,123,0
P029,P049,0.0678622238482287,28,48,0.0656107987423864,123,0
P030,P049,0.04117723231915642,29,48,0.040340967721048226,123,0
P031,P049,0.0696161576826705,30,48,0.06724821919367963,123,0
P032,P049,0.00023481472927850192,31,48,0.00023478716245772802,123,0
P033,P049,0.010977118496076214,32,48,0.010917089779061917,123,0
P034,P049,0.038469146345103435,33,48,0.037738606437231925,123,0
P035,P049,0.19657706899089103,34,48,0.17846198625032295,123,0
P036,P049,0.07485957667725773,35,48,0.07212622770106403,123,0
P037,P049,0.08784908718620109,36,48,0.08410091279739729,123,0
P038,P049,0.14389346194615085,37,48,0.13401999703102296,123,0
P039,P049,0.02344214556218211,38,48,0.023169512987247343,123,0
P040,P049,0.09385359574964154,39,48,0.08958395873774339,123,0
P041,P049,0.0429785572368757,40,48,0.042068069445716394,123,0
P042,P049,0.011441567634750086,41,48,0.011376361822282632,123,0
P043,P049,0.05238264328681981,42,48,0.05103431798544256,123,0
P044,P049,0.1483575950523932,43,48,0.13787723102290628,123,0
P045,P049,0.10913021396186472,44,48,0.10338634172014638,123,0
P046,P049,0.07703624612439224,45,48,0.07414370570411077,123,0
P047,P049,0.9312768304997916,46,48,0.6059497463567556,123,0
P048,P049,12.0,47,48,0.9999938557876467,123,0
P049,P049,0.0,48,48,0.0,123,0
P050,P049,0.7736371348177734,49,48,0.5386679138082062,123,0
P051,P049,0.020685536179102293,50,48,0.020473058072115857,123,0
P052,P049,0.02710584391471842,51,48,0.02674177738784267,123,0
P053,P049,0.4568684345635063,52,48,0.36673634980917413,123,0
P054,P049,0.03484691912560667,53,48,0.03424675670653665,123,0
P055,P049,0.08007564557477521,54,48,0.07695348063888496,123,0
P056,P049,0.2288490988415779,55,48,0.204551441442142,123,0
P057,P049,0.1911603323692556,56,48,0.17399985702607546,123,0
P058,P049,0.4763088945145832,57,48,0.37892839299818426,123,0
P059,P049,0.36552375520912606,58,48,0.30616684303485175,123,0
P060,P049,0.22697930216724324,59,48,0.2030627230060864,123,0
P061,P049,0.03575370672258899,60,48,0.03512209283734746,123,0
P062,P049,0.18297981247518744,61,48,0.16721503256540926,123,0
P063,P049,0.11626384468583342,62,48,0.10975969286600729,123,0
P064,P049,0.0275628638649819,63,48,0.027186474186939646,123,0
P065,P049,0.32732694086763353,64,48,0.27915197018373417,123,0
P066,P049,0.1763081194683367,65,48,0.16164037138598553,123,0
P067,P049,0.08137542270636314,66,48,0.0781524560269492,123,0
P068,P049,0.061699115788010434,67,48,0.059834274738475135,123,0
P069,P049,0.02252411983073587,68,48,0.02227234571659753,123,0
P070,P049,0.09470844704998886,69,48,0.09036189651653814,123,0
P071,P049,0.12376204175188449,70,48,0.11640992658560168,123,0
P072,P049,0.033485194119076786,71,48,0.03293077056273863,123,0
P073,P049,0.2615595164587679,72,48,0.23014994468824523,123,0
P074,P049,0.024817605894879698,73,48,0.024512180968946917,123,0
P075,P049,0.006320724180408473,74,48,0.0063007904240305335,123,0
P076,P049,0.23183352053125544,75,48,0.20692185645494054,123,0
P077,P049,0.06081556284327474,76,48,0.05900322145765857,123,0
P078,P049,0.07790558902435232,77,48,0.0749482425400777,123,0
P079,P049,0.024817605894879698,78,48,0.024512180968946917,123,0
P080,P049,0.005853890013698553,79,48,0.005836789384225272,123,0
P081,P049,0.2619210378179737,80,48,0.23042821162387517,123,0
P082,P049,0.03075616856394649,81,48,0.030288009480941125,123,0
P083,P049,0.4087337242855353,82,48,0.3355088533779971,123,0
P084,P049,0.16601747212066592,83,48,0.15296856537532344,123,0
P085,P049,0.0568298853057401,84,48,0.055245227633583305,123,0
P086,P049,0.025275672573214187,85,48,0.02495891710868503,123,0
P087,P049,0.04567447524063708,86,48,0.044647097397706226,123,0
P088,P049,0.03030060602190045,87,48,0.029846144380535455,123,0
P089,P049,0.6611511116032573,88,48,0.4837432767789688,123,0
P090,P049,0.09428111274615564,89,48,0.08997309388241104,123,0
P091,P049,0.24662347165677456,90,48,0.21856512947795026,123,0
P092,P049,0.020685536179102293,91,48,0.020473058072115857,123,0
P093,P049,0.09428111274615564,92,48,0.08997309388241104,123,0
P094,P049,0.2546656607442119,93,48,0.22482437371772168,123,0
P095,P049,0.06478541779822537,94,48,0.06273143704767059,123,0
P096,P049,0.21833291885934614,95,48,0.19614222230058764,123,0
P097,P049,0.025733529522533084,96,48,0.02540524425956736,123,0
P098,P049,0.002579934409905097,97,48,0.0025766092393141315,123,0
P099,P049,0.09385359574964154,98,48,0.08958395873774339,123,0
P100,P049,0.03575370672258899,99,48,0.03512209283734746,123,0
P101,P049,0.1266628907745052,100,48,0.11896937390653728,123,0
P102,P049,0.016074233238201976,101,48,0.015945732190999706,123,0
P103,P049,0.16482324645318455,102,48,0.1519564144469141,123,0
P104,P049,1.1596227936277654,103,48,0.6863955478274185,123,0
P105,P049,0.07616614680972299,104,48,0.07333776820497506,123,0
P106,P049,0.08050909235913764,105,48,0.0773534854878486,123,0
P107,P049,0.10279329360361399,106,48,0.09768653182855391,123,0
P108,P049,0.01745985822427038,107,48,0.01730831813754763,123,0
P109,P049,0.11876949589811922,108,48,0.11198753231091563,123,0
P110,P049,0.013760583132901254,109,48,0.01366633908841064,123,0
P111,P049,0.051490816592469964,110,48,0.050187627563758386,123,0
P112,P049,0.27163303580905734,111,48,0.23786611437466765,123,0
P113,P049,0.04567447524063708,112,48,0.044647097397706226,123,0
P114,P049,0.1385918460469558,113,48,0.1294167120365295,123,0
P115,P049,0.0,114,48,0.0,123,0
P116,P049,0.0,115,48,0.0,123,0
P117,P049,0.0,116,48,0.0,123,0
P118,P049,0.0,117,48,0.0,123,0
P119,P049,0.0,118,48,0.0,123,0
P120,P049,0.0,119,48,0.0,123,0
C001,P049,0.06830099579275131,120,48,0.06602069257762944,123,0
C002,P049,0.053718893808972844,121,48,0.05230152703060864,123,0
C003,P049,0.09769468486691114,122,48,0.09307424035336842,123,0
C004,P049,0.17512612736826808,123,48,0.16064885105878857,123,0
C005,P049,0.39806557863239744,124,48,0.32838201757096874,123,0
C006,P049,0.060373493448684874,125,48,0.058587143620594584,123,0
C007,P049,0.18610409701156694,126,48,0.16981282951974364,123,0
C008,P049,0.1385918460469558,127,48,0.1294167120365295,123,0
C009,P049,0.13531528747411015,128,48,0.12655951657302955,123,0
C010,P049,0.053273675334951,129,48,0.05187950022254573,123,0
C011,P049,0.03665967280071216,130,48,0.035995843636712155,123,0
C012,P049,0.033485194119076786,131,48,0.03293077056273863,123,0
C013,P049,0.03620679235846391,132,48,0.035559166134162545,123,0
C014,P049,0.10744429107945351,133,48,0.10187344528195474,123,0
C015,P049,0.1668128309814582,134,48,0.15364199148900792,123,0
C016,P049,0.10828760781261271,135,48,0.10263053115758047,123,0
C017,P049,0.04567447524063708,136,48,0.044647097397706226,123,0
C018,P049,0.4890623640614675,137,48,0.3867989159086517,123,0
C019,P049,0.37460709348372395,138,48,0.31244062771555203,123,0
C020,P049,0.054608736539439484,139,48,0.05314445453537797,123,0
C021,P049,0.03393930851852651,140,48,0.033369830925729094,123,0
C022,P049,0.08956834320692342,141,48,0.08567422496669619,123,0
C023,P049,0.2794773645528434,142,48,0.24382115593228337,123,0
C024,P049,0.10913021396186472,143,48,0.10338634172014638,123,0
C025,P049,0.13613543415147555,144,48,0.1272755722079264,123,0
C026,P049,0.06346388312323373,145,48,0.061491985333127164,123,0
C027,P049,0.12293167979493935,146,48,0.11567592230066148,123,0
C028,P049,0.38456833272182145,147,48,0.3192555721157817,123,0
C029,P049,0.061699115788010434,148,48,0.059834274738475135,123,0
C030,P049,0.08999769575859895,149,48,0.08606670880827072,123,0
C031,P049,0.10067203161180216,150,48,0.09577045703399278,123,0
C032,P049,0.10364054007118485,151,48,0.09845068996625128,123,0
C033,P049,0.01745985822427038,152,48,0.01730831813754763,123,0
C034,P049,0.009582475397711428,153,48,0.009536709779631947,123,0
C035,P049,0.03575370672258899,154,48,0.03512209283734746,123,0
C036,P049,0.0925699470402581,155,48,0.08841455396948872,123,0
C037,P049,0.13572544489286203,156,48,0.12691769120813223,123,0
C038,P049,0.04612308914508079,157,48,0.045075585873333934,123,0
C039,P049,0.3123177304553019,158,48,0.2682510076521021,123,0
C040,P049,0.0678622238482287,159,48,0.0656107987423864,123,0
C041,P049,0.07964201083282536,160,48,0.07655312880269505,123,0
C042,P049,0.07355129718564032,161,48,0.0709115150553924,123,0
C043,P049,0.08956834320692342,162,48,0.08567422496669619,123,0
C044,P049,0.15762778687939405,163,48,0.1458323447850165,123,0
C045,P049,0.1620311611173522,164,48,0.14958529574505142,123,0
C046,P049,0.031666671508682305,165,48,0.031170533272629974,123,0
C047,P049,0.36356654462522126,166,48,0.30480753564509233,123,0
C048,P049,0.025275672573214187,167,48,0.02495891710868503,123,0
C049,P049,0.08440168213063025,168,48,0.08093798884627956,123,0
C050,P049,0.05948876795114485,169,48,0.057753883113787596,123,0
C051,P049,0.02664861500171622,170,48,0.026296673839295792,123,0
C052,P049,0.0722413038563713,171,48,0.06969361779333749,123,0
C053,P049,0.03665967280071216,172,48,0.035995843636712155,123,0
C054,P049,0.08396991966078156,173,48,0.08054108668483673,123,0
C055,P049,0.11668188945623986,174,48,0.11013177539181385,123,0
C056,P049,0.3461094286572557,175,48,0.292564930799008,123,0
C057,P049,0.10744429107945351,176,48,0.10187344528195474,123,0
C058,P049,0.04207830037439362,177,48,0.041205296351015,123,0
C059,P049,0.05282825855314597,178,48,0.05145709737509663,123,0
C060,P049,0.08999769575859895,179,48,0.08606670880827072,123,0
C061,P049,0.08569585215276831,180,48,0.08212664202404196,123,0
C062,P049,0.0,181,48,0.0,123,0
C063,P049,0.0,182,48,0.0,123,0
C064,P049,0.0,183,48,0.0,123,0
C065,P049,0.0,184,48,0.0,123,0
C066,P049,0.0,185,48,0.0,123,0
P001,P050,0.5692633359896117,0,49,0.43405780557718954,123,0
P002,P050,0.7866766530595901,1,49,0.5446444119520767,123,0
P003,P050,0.47358980159523034,2,49,0.3772373435708054,123,0
P004,P050,0.038373014328008756,3,49,0.03764609786204964,123,0
P005,P050,0.16667378974622515,4,49,0.15352430464458267,123,0
P006,P050,1.2517591995069335,5,49,0.713998779161964,123,0
P007,P050,0.05421789046109534,6,49,0.052774307428114064,123,0
P008,P050,0.2713733429629898,7,49,0.237668167955303,123,0
P009,P050,0.963351889267891,8,49,0.6183883800496186,123,0
P010,P050,0.15455958625617838,9,49,0.1432075624326402,123,0
P011,P050,0.22134368423378808,10,49,0.19855880974928208,123,0
P012,P050,0.35290359343374644,11,49,0.2973550703029564,123,0
P013,P050,1.1403375006529166,12,49,0.6802888990996601,123,0
P014,P050,0.19438229014411382,13,49,0.17665691185096255,123,0
P015,P050,0.2677520690702845,14,49,0.23490255108853397,123,0
P016,P050,0.2695643452188173,15,49,0.2362878632832216,123,0
P017,P050,1.911189661935218,16,49,0.8520956742566107,123,0
P018,P050,1.8870561241051582,17,49,0.8484827992395934,123,0
P019,P050,0.7899101377185633,18,49,0.5461144193564166,123,0
P020,P050,0.4809450210186966,19,49,0.3818010952853442,123,0
P021,P050,0.6712244542766375,20,49,0.4889176025271035,123,0
P022,P050,1.138820386296128,21,49,0.6798034926830401,123,0
P023,P050,0.14435109172298485,22,49,0.13441620460141868,123,0
P024,P050,0.9302390963666188,23,49,0.6055406147101432,123,0
P025,P050,0.1024419273760187,24,49,0.09736943364359996,123,0
P026,P050,0.19047062941357368,25,49,0.17342996578082548,123,0
P027,P050,0.7626394619279534,26,49,0.5335663330917929,123,0
P028,P050,0.08299415137974017,27,49,0.07964346997976857,123,0
P029,P050,0.30338788942518924,28,49,0.26168734285148987,123,0
P030,P050,0.1924283724138332,29,49,0.1750465944914258,123,0
P031,P050,0.3103651596013153,30,49,0.2668208200803117,123,0
P032,P050,0.0011847151231149293,31,49,0.0011840136252058153,123,0
P033,P050,0.05421789046109534,32,49,0.052774307428114064,123,0
P034,P050,0.18062400699952583,33,49,0.1652508404602291,123,0
P035,P050,0.7402744806254499,34,49,0.5230170250337639,123,0
P036,P050,0.3310095468501749,35,49,0.28180168752384405,123,0
P037,P050,0.3808295395094464,36,49,0.3167056456158619,123,0
P038,P050,0.5772816345111862,37,49,0.43857755447437585,123,0
P039,P050,0.11308502589641507,38,49,0.10692527759111303,123,0
P040,P050,0.40325586716335593,39,49,0.3318588779228657,123,0
P041,P050,0.20022124047403106,40,49,0.18145036326606123,123,0
P042,P050,0.05646108782127814,41,49,0.0548967401934054,123,0
